moduleID,year,moduleName,link
"BI4001","2001","Biochemistry Paper 4",/Local/Exam_Papers/2001/BI/BI40014.pdf
"BI4001","2001","Biochemistry Paper 5",/Local/Exam_Papers/2001/BI/BI40015.pdf
"BI4001","2000"," Biochemistry, Paper 2 ",/Local/Exam_Papers/2000/BI/BI40012.pdf
"BI4001","2000"," Biochemistry, Paper 3 ",/Local/Exam_Papers/2000/BI/BI40013.pdf
"BI4001","2000"," Biochemistry, Paper 4 ",/Local/Exam_Papers/2000/BI/BI40014.pdf
"BI4001","2000"," Biochemistry, Paper 5 ",/Local/Exam_Papers/2000/BI/BI40015.pdf
"BI4001","1999"," Biochemistry, Paper 2 ",/Local/Exam_Papers/1999/BI/BI40012.pdf
"BI4001","1999"," Biochemistry, Paper 3 ",/Local/Exam_Papers/1999/BI/BI40013.pdf
"BI4001","1999"," Biochemistry, Paper 4 ",/Local/Exam_Papers/1999/BI/BI40014.pdf
"BI4001","1999"," Biochemistry, Paper 5 ",/Local/Exam_Papers/1999/BI/BI40015.pdf
"BI4004","2006","Biochemistry with Immunology Paper 1",/Local/Exam_Papers/2006/XB/XBI40041.pdf
"BI4004","2006","Biochemistry with Immunology Paper 2",/Local/Exam_Papers/2006/XB/XBI40042.pdf
"BI4004","2006","Biochemistry with Immunology Paper 3",/Local/Exam_Papers/2006/XB/XBI40043.pdf
"BI4004","2006","Biochemistry with Immunology Paper 4",/Local/Exam_Papers/2006/XB/XBI40044.pdf
"BI4004","2006","Biochemistry with Immunology Paper 5",/Local/Exam_Papers/2006/XB/XBI40045.pdf
"BI4004","2005","Biochemistry with Immunology Paper 1",/Local/Exam_Papers/2005/XB/XBI40041.pdf
"BI4004","2005","Biochemistry with Immunology Paper 2",/Local/Exam_Papers/2005/XB/XBI40042.pdf
"BI4004","2005","Biochemistry with Immunology Paper 3",/Local/Exam_Papers/2005/XB/XBI40043.pdf
"BI4004","2005","Biochemistry with Immunology Paper 4",/Local/Exam_Papers/2005/XB/XBI40044.pdf
"BI4004","2005","Biochemistry with Immunology Paper 5",/Local/Exam_Papers/2005/XB/XBI40045.pdf
"BI4034","2012"," Biochemistry with Cell Biology, Paper 2 ",/Local/Exam_Papers/2012/XB/XBI40342.pdf
"BI4034","2012"," Biochemistry with Cell Biology, Paper 3 ",/Local/Exam_Papers/2012/XB/XBI40343.pdf
"BI4034","2012"," Biochemistry with Cell Biology, Paper 4 ",/Local/Exam_Papers/2012/XB/XBI40344.pdf
"BI4042","2012"," Biochemistry with Immunology, Paper 1 ",/Local/Exam_Papers/2012/XB/XBI40421.pdf
"BI4042","2012"," Biochemistry with Immunology, Paper 2 ",/Local/Exam_Papers/2012/XB/XBI40422.pdf
"BI4042","2012"," Biochemistry with Immunology, Paper 3 ",/Local/Exam_Papers/2012/XB/XBI40423.pdf
"BI4042","2012"," Biochemistry with Immunology, Paper 4 ",/Local/Exam_Papers/2012/XB/XBI40424.pdf
"BI4042","2004","Biochemistry and Immunology Paper 1",/Local/Exam_Papers/2004/BI/BI40421.pdf
"BI4042","2004","Biochemistry and Immunology Paper 2",/Local/Exam_Papers/2004/BI/BI40422.pdf
"BI4042","2004","Biochemistry and Immunology Paper 3",/Local/Exam_Papers/2004/BI/BI40423.pdf
"BI4042","2004","Biochemistry and Immunology Paper 4",/Local/Exam_Papers/2004/BI/BI40424.pdf
"BI4042","2004","Biochemistry and Immunology Paper 5",/Local/Exam_Papers/2004/BI/BI40425.pdf
"BI4051","2011","Biochemistry with Immunology Paper 2",/Local/Exam_Papers/2011/XB/XBI40512.pdf
"BI4051","2011","Biochemistry with Immunology Paper 3",/Local/Exam_Papers/2011/XB/XBI40513.pdf
"BI4051","2011","Biochemistry with Immunology Paper 4",/Local/Exam_Papers/2011/XB/XBI40514.pdf
"BI4051","2010","Biochemistry with Immunology. Paper 2",/Local/Exam_Papers/2010/XB/XBI40512.pdf
"BI4051","2010","Biochemistry with Immunology. Paper 3",/Local/Exam_Papers/2010/XB/XBI40513.pdf
"BI4051","2010","Biochemistry with Immunology. Paper 4",/Local/Exam_Papers/2010/XB/XBI40514.pdf
"BI4051","2009","Biochemistry with Immunology Paper 2",/Local/Exam_Papers/2009/XB/XBI40512.pdf
"BI4051","2009","Biochemistry with Immunology Paper 3",/Local/Exam_Papers/2009/XB/XBI40513.pdf
"BI4051","2009","Biochemistry with Immunology Paper 4",/Local/Exam_Papers/2009/XB/XBI40514.pdf
"BI4051","2008","Biochemistry with Immunology Paper 2",/Local/Exam_Papers/2008/XB/XBI40512.pdf
"BI4051","2008","Biochemistry with Immunology Paper 3",/Local/Exam_Papers/2008/XB/XBI40513.pdf
"BI4051","2008","Biochemistry with Immunology Paper 4",/Local/Exam_Papers/2008/XB/XBI40514.pdf
"BI4051","2007","Biochemistry with Immunology Paper 2",/Local/Exam_Papers/2007/XB/XBI40512.pdf
"BI4051","2007","Biochemistry with Immunology Paper 3",/Local/Exam_Papers/2007/XB/XBI40513.pdf
"BI4051","2007","Biochemistry with Immunology Paper 4",/Local/Exam_Papers/2007/XB/XBI40514.pdf
"BI4061","2011","Biochemistry with Cell Biology Paper 1",/Local/Exam_Papers/2011/XB/XBI40611.pdf
"BI4061","2011","Biochemistry with Cell Biology Paper 2",/Local/Exam_Papers/2011/XB/XBI40612.pdf
"BI4061","2011","Biochemistry with Cell Biology Paper 3",/Local/Exam_Papers/2011/XB/XBI40613.pdf
"BI4061","2011","Biochemistry with Cell Biology Paper 4",/Local/Exam_Papers/2011/XB/XBI40614.pdf
"BI4061","2010","Biochemistry with Cell Biology. Paper 1",/Local/Exam_Papers/2010/XB/XBI40611.pdf
"BI4061","2010","Biochemistry with Cell Biology. Paper 2",/Local/Exam_Papers/2010/XB/XBI40612.pdf
"BI4061","2010","Biochemistry with Cell Biology. Paper 3",/Local/Exam_Papers/2010/XB/XBI40613.pdf
"BI4061","2010","Biochemistry with Cell Biology. Paper 4",/Local/Exam_Papers/2010/XB/XBI40614.pdf
"BI4061","2009","Biochemistry with Cell Biology Paper 1",/Local/Exam_Papers/2009/XB/XBI40611.pdf
"BI4061","2009","Biochemistry with Cell Biology Paper 2",/Local/Exam_Papers/2009/XB/XBI40612.pdf
"BI4061","2009","Biochemistry with Cell Biology Paper 3",/Local/Exam_Papers/2009/XB/XBI40613.pdf
"BI4061","2009","Biochemistry with Cell Biology Paper 4",/Local/Exam_Papers/2009/XB/XBI40614.pdf
"BI4061","2008","Biochemistry with Cell Biology Paper 1",/Local/Exam_Papers/2008/XB/XBI40611.pdf
"BI4061","2008","Biochemistry with Cell Biology Paper 2",/Local/Exam_Papers/2008/XB/XBI40612.pdf
"BI4061","2008","Biochemistry with Cell Biology Paper 3",/Local/Exam_Papers/2008/XB/XBI40613.pdf
"BI4061","2008","Biochemistry with Cell Biology Paper 4",/Local/Exam_Papers/2008/XB/XBI40614.pdf
"BI4061","2007","Biochemistry with Cell Biology Paper 1",/Local/Exam_Papers/2007/XB/XBI40611.pdf
"BI4061","2007","Biochemistry with Cell Biology Paper 2",/Local/Exam_Papers/2007/XB/XBI40612.pdf
"BI4061","2007","Biochemistry with Cell Biology Paper 3",/Local/Exam_Papers/2007/XB/XBI40613.pdf
"BI4061","2007","Biochemistry with Cell Biology Paper 4",/Local/Exam_Papers/2007/XB/XBI40614.pdf
"BI4062","2012"," Biochemistry with Structural Biology, Paper 1 ",/Local/Exam_Papers/2012/XB/XBI40621.pdf
"BI4062","2012"," Biochemistry with Structural Biology, Paper 2 ",/Local/Exam_Papers/2012/XB/XBI40622.pdf
"BI4062","2012"," Biochemistry with Structural Biology, Paper 3 ",/Local/Exam_Papers/2012/XB/XBI40623.pdf
"BI4062","2012"," Biochemistry with Structural Biology, Paper 4 ",/Local/Exam_Papers/2012/XB/XBI40624.pdf
"BI4071","2007","Biochemistry with Structural Biology Paper 1",/Local/Exam_Papers/2007/XB/XBI40711.pdf
"BI4071","2007","Biochemistry with Structural Biology Paper 2",/Local/Exam_Papers/2007/XB/XBI40712.pdf
"BI4071","2007","Biochemistry with Structural Biology Paper 3",/Local/Exam_Papers/2007/XB/XBI40713.pdf
"BI4071","2007","Biochemistry with Structural Biology Paper 4",/Local/Exam_Papers/2007/XB/XBI40714.pdf
"BI4200","2011","Biochemistry with Structural Biology Paper 1",/Local/Exam_Papers/2011/XB/XBI42001.pdf
"BI4200","2011","Biochemistry with Structural Biology Paper 2",/Local/Exam_Papers/2011/XB/XBI42002.pdf
"BI4200","2011","Biochemistry with Structural Biology Paper 3",/Local/Exam_Papers/2011/XB/XBI42003.pdf
"BI4200","2011","Biochemistry with Structural Biology Paper 4",/Local/Exam_Papers/2011/XB/XBI42004.pdf
"BI4200","2010","Biochemistry with Structural Biology. Paper 1",/Local/Exam_Papers/2010/XB/XBI42001.pdf
"BI4200","2010","Biochemistry with Structural Biology. Paper 2",/Local/Exam_Papers/2010/XB/XBI42002.pdf
"BI4200","2010","Biochemistry with Structural Biology. Paper 3",/Local/Exam_Papers/2010/XB/XBI42003.pdf
"BI4200","2010","Biochemistry with Structural Biology. Paper 4",/Local/Exam_Papers/2010/XB/XBI42004.pdf
"BI4200","2009","Biochemistry with Structural Biology Paper 1",/Local/Exam_Papers/2009/XB/XBI42001.pdf
"BI4200","2009","Biochemistry with Structural Biology Paper 2",/Local/Exam_Papers/2009/XB/XBI42002.pdf
"BI4200","2009","Biochemistry with Structural Biology Paper 3",/Local/Exam_Papers/2009/XB/XBI42003.pdf
"BI4200","2009","Biochemistry with Structural Biology Paper 4",/Local/Exam_Papers/2009/XB/XBI42004.pdf
"BI4200","2008","Biochemistry with Structural Biology Paper 1",/Local/Exam_Papers/2008/XB/XBI42001.pdf
"BI4200","2008","Biochemistry with Structural Biology Paper 2",/Local/Exam_Papers/2008/XB/XBI42002.pdf
"BI4200","2008","Biochemistry with Structural Biology Paper 3",/Local/Exam_Papers/2008/XB/XBI42003.pdf
"BI4200","2008","Biochemistry with Structural Biology Paper 4",/Local/Exam_Papers/2008/XB/XBI42004.pdf
"BI4800","2012","Molecular Medicine - Paper 1",/Local/Exam_Papers/2012/XB/XBI48001.pdf
"BI4800","2012","Molecular Medicine - Paper 2",/Local/Exam_Papers/2012/XB/XBI48002.pdf
"BI4800","2012","Molecular Medicine - Paper 3",/Local/Exam_Papers/2012/XB/XBI48003.pdf
"BI4800","2012","Molecular Medicine - Paper 4",/Local/Exam_Papers/2012/XB/XBI48004.pdf
"BI4800","2011","Molecular Medicine - Paper 1",/Local/Exam_Papers/2011/XB/XBI48001.pdf
"BI4800","2011","Molecular Medicine - Paper 2",/Local/Exam_Papers/2011/XB/XBI48002.pdf
"BI4800","2011","Molecular Medicine - Paper 3",/Local/Exam_Papers/2011/XB/XBI48003.pdf
"BI4800","2011","Molecular Medicine - Paper 4",/Local/Exam_Papers/2011/XB/XBI48004.pdf
"BI4800","2010","Molecular Medicine - Paper 1",/Local/Exam_Papers/2010/XB/XBI48001.pdf
"BI4800","2010","Molecular Medicine - Paper 2",/Local/Exam_Papers/2010/XB/XBI48002.pdf
"BI4800","2010","Molecular Medicine - Paper 3",/Local/Exam_Papers/2010/XB/XBI48003.pdf
"BI4800","2010","Molecular Medicine - Paper 4",/Local/Exam_Papers/2010/XB/XBI48004.pdf
"BI4800","2009","Molecular Medicine - Paper 1",/Local/Exam_Papers/2009/XB/XBI48001.pdf
"BI4800","2009","Molecular Medicine - Paper 2",/Local/Exam_Papers/2009/XB/XBI48002.pdf
"BI4800","2009","Molecular Medicine - Paper 3",/Local/Exam_Papers/2009/XB/XBI48003.pdf
"BI4800","2009","Molecular Medicine - Paper 4",/Local/Exam_Papers/2009/XB/XBI48004.pdf
"BI9001","2004","Biochemistry Group 3",/Local/Exam_Papers/2004/BI/BI90011.pdf
"BI9001","2003","Biochemistry Group 3",/Local/Exam_Papers/2003/BI/BI90011.pdf
"BI9001","2002","Biochemistry Group III",/Local/Exam_Papers/2002/BI/BI90011.pdf
"BI9001","2001","Biochemistry Group III",/Local/Exam_Papers/2001/BI/BI90011.pdf
"BI9001","2000"," Biochemistry, Group III ",/Local/Exam_Papers/2000/BI/BI90011.pdf
"BI9001","1999"," Biochemistry, Group III ",/Local/Exam_Papers/1999/BI/BI90011.pdf
"BI9001","2003","Biochemistry Group 3",/Local/Exam_Papers/2003/BI/BI90011.pdf
"BI9001","2002","Biochemistry Group III",/Local/Exam_Papers/2002/BI/BI90011.pdf
"BI9001","2000"," Biochemistry, Group III ",/Local/Exam_Papers/2000/BI/BI90011.pdf
"BO3071","2007","Botany Paper 1",/Local/Exam_Papers/2007/XB/XBO30711.pdf
"BO3071","2007","Botany Paper 2",/Local/Exam_Papers/2007/XB/XBO30712.pdf
"BO3071","2007","Botany Paper 3",/Local/Exam_Papers/2007/XB/XBO30713.pdf
"BO3071","2006","Botany, Paper 1",/Local/Exam_Papers/2006/XB/XBO30711.pdf
"BO3071","2006","Botany, Paper 2",/Local/Exam_Papers/2006/XB/XBO30712.pdf
"BO3071","2006","Botany Practical",/Local/Exam_Papers/2006/XB/XBO30714.pdf
"BO3071","2005","Botany Paper 1",/Local/Exam_Papers/2005/XB/XBO30711.pdf
"BO3071","2005","Botany Paper 2",/Local/Exam_Papers/2005/XB/XBO30712.pdf
"BO3071","2005","Botany Group 2",/Local/Exam_Papers/2005/XB/XBO30713.pdf
"BO3071","2005","Botany Practical",/Local/Exam_Papers/2005/XB/XBO30714.pdf
"BO3071","2004","Botany Paper 1",/Local/Exam_Papers/2004/BO/BO30711.pdf
"BO3071","2004","Botany Paper 2",/Local/Exam_Papers/2004/BO/BO30712.pdf
"BO3071","2004","Botany Group 2",/Local/Exam_Papers/2004/BO/BO30713.pdf
"BO3071","2004","Botany Practical",/Local/Exam_Papers/2004/BO/BO30714.pdf
"BO3071","2003","Botany Paper 1",/Local/Exam_Papers/2003/BO/BO30711.pdf
"BO3071","2003","Botany Paper 2",/Local/Exam_Papers/2003/BO/BO30712.pdf
"BO3071","2003","Botany Group 2",/Local/Exam_Papers/2003/BO/BO30713.pdf
"BO3071","2003","Botany Practical",/Local/Exam_Papers/2003/BO/BO30714.pdf
"BO3071","2002","Botany Paper 1",/Local/Exam_Papers/2002/BO/BO30711.pdf
"BO3071","2002","Botany Paper 2",/Local/Exam_Papers/2002/BO/BO30712.pdf
"BO3071","2002","Botany Practical",/Local/Exam_Papers/2002/BO/BO30714.pdf
"BO3071","2001","Botany Paper 1",/Local/Exam_Papers/2001/BO/BO30711.pdf
"BO3071","2001","Botany Paper 2",/Local/Exam_Papers/2001/BO/BO30712.pdf
"BO3071","2001","Botany Group 2",/Local/Exam_Papers/2001/BO/BO30713.pdf
"BO3071","2000"," Botany, Paper 1 ",/Local/Exam_Papers/2000/BO/BO30711.pdf
"BO3071","2000"," Botany, Paper 2 ",/Local/Exam_Papers/2000/BO/BO30712.pdf
"BO3071","2000"," Botany, Group 2 ",/Local/Exam_Papers/2000/BO/BO30713.pdf
"BO3071","1999"," Botany, Paper 1 ",/Local/Exam_Papers/1999/BO/BO30711.pdf
"BO3071","1999"," Botany, Paper 2 ",/Local/Exam_Papers/1999/BO/BO30712.pdf
"BO3071","1999"," Botany, Group 2 ",/Local/Exam_Papers/1999/BO/BO30713.pdf
"BO3100","2012","Plant Physiology/Plant Cell Ultrastructure",/Local/Exam_Papers/2012/XB/XBO31001.pdf
"BO3100","2011","Plant Physiology and Plant Cell Ultrastructure",/Local/Exam_Papers/2011/XB/XBO31001.pdf
"BO3100","2010","Plant Physiology and Plant Cell Ultrastructure",/Local/Exam_Papers/2010/XB/XBO31001.pdf
"BO3100","2009","Plant Physiology",/Local/Exam_Papers/2009/XB/XBO31001.pdf
"BO3101","2009","Know Your Plants. Plant Diversity and Systenatics I",/Local/Exam_Papers/2009/XB/XBO31011.pdf
"BO3101","2008","Botany Paper 1",/Local/Exam_Papers/2008/XB/XBO31011.pdf
"BO3101","2008","Botany Paper 2",/Local/Exam_Papers/2008/XB/XBO31012.pdf
"BO3101","2008","Botany Paper 3",/Local/Exam_Papers/2008/XB/XBO31013.pdf
"BO3104","2009","Plant Cell Ultrastructure Anatomy and Metabolism",/Local/Exam_Papers/2009/XB/XBO31041.pdf
"BO3105","2012","Fundamentals of Ecology",/Local/Exam_Papers/2012/XB/XBO31051.pdf
"BO3105","2011","Fundamentals of Ecology",/Local/Exam_Papers/2011/XB/XBO31051.pdf
"BO3105","2010","Fundamentals of Ecology",/Local/Exam_Papers/2010/XB/XBO31051.pdf
"BO3105","2009","Fundamentals of Ecology",/Local/Exam_Papers/2009/XB/XBO31051.pdf
"BO3107","2012","Plant Molecular Biology",/Local/Exam_Papers/2012/XB/XBO31071.pdf
"BO3107","2011","Plant Molecular Biology",/Local/Exam_Papers/2011/XB/XBO31071.pdf
"BO3107","2010","Plant Molecular Biology and Lower Plant Diversity and Evolution",/Local/Exam_Papers/2010/XB/XBO31071.pdf
"BO3107","2009","Plant Molecular Biology",/Local/Exam_Papers/2009/XB/XBO31071.pdf
"BO3110","2012","Lower Plant Diversity and Evolution",/Local/Exam_Papers/2012/XB/XBO31101.pdf
"BO3110","2011","Lower Plant Diversity and Evolution",/Local/Exam_Papers/2011/XB/XBO31101.pdf
"BO3120","2012","Environmental Dynamics",/Local/Exam_Papers/2012/XB/XBO31201.pdf
"BO3120","2012","Environmental Dynamics",/Local/Exam_Papers/2012/XB/XBO31201.pdf
"BO3120","2011","Environmental Dynamics",/Local/Exam_Papers/2011/XB/XBO31201.pdf
"BO3120","2010","Environmental History",/Local/Exam_Papers/2010/XB/XBO31201.pdf
"BO4071","2007","Botany Paper 1",/Local/Exam_Papers/2007/XB/XBO40711.pdf
"BO4071","2007","Botany Paper 2",/Local/Exam_Papers/2007/XB/XBO40712.pdf
"BO4071","2007","Botany Paper 3",/Local/Exam_Papers/2007/XB/XBO40713.pdf
"BO4071","2007","Botany Paper 4",/Local/Exam_Papers/2007/XB/XBO40714.pdf
"BO4071","2006","Botany, Paper 1",/Local/Exam_Papers/2006/XB/XBO40711.pdf
"BO4071","2006","Botany, Paper 2",/Local/Exam_Papers/2006/XB/XBO40712.pdf
"BO4071","2006","Botany, Paper 3",/Local/Exam_Papers/2006/XB/XBO40713.pdf
"BO4071","2006","Botany, Paper 4",/Local/Exam_Papers/2006/XB/XBO40714.pdf
"BO4071","2006","Botany, Paper 5",/Local/Exam_Papers/2006/XB/XBO40715.pdf
"BO4071","2005","Botany Paper 1",/Local/Exam_Papers/2005/XB/XBO40711.pdf
"BO4071","2005","Botany Paper 2",/Local/Exam_Papers/2005/XB/XBO40712.pdf
"BO4071","2005","Botany Paper 3",/Local/Exam_Papers/2005/XB/XBO40713.pdf
"BO4071","2005","Botany Paper 4",/Local/Exam_Papers/2005/XB/XBO40714.pdf
"BO4071","2005","Botany Paper 5 Practical Paper",/Local/Exam_Papers/2005/XB/XBO40715.pdf
"BO4071","2004","Botany Paper 1",/Local/Exam_Papers/2004/BO/BO40711.pdf
"BO4071","2004","Botany Paper 2",/Local/Exam_Papers/2004/BO/BO40712.pdf
"BO4071","2004","Botany Paper 3",/Local/Exam_Papers/2004/BO/BO40713.pdf
"BO4071","2004","Botany Paper 4",/Local/Exam_Papers/2004/BO/BO40714.pdf
"BO4071","2004","Botany Paper 5 (Practical)",/Local/Exam_Papers/2004/BO/BO40715.pdf
"BO4071","2003","Botany Paper 1",/Local/Exam_Papers/2003/BO/BO40711.pdf
"BO4071","2003","Botany Paper 2",/Local/Exam_Papers/2003/BO/BO40712.pdf
"BO4071","2003","Botany Paper 3",/Local/Exam_Papers/2003/BO/BO40713.pdf
"BO4071","2003","Botany Paper 4",/Local/Exam_Papers/2003/BO/BO40714.pdf
"BO4071","2003","Botany Paper 5",/Local/Exam_Papers/2003/BO/BO40715.pdf
"BO4071","2003","Botany Practical 1",/Local/Exam_Papers/2003/BO/BO40716.pdf
"BO4071","2002","Botany Paper 1",/Local/Exam_Papers/2002/BO/BO40711.pdf
"BO4071","2002","Botany Paper 2",/Local/Exam_Papers/2002/BO/BO40712.pdf
"BO4071","2002","Botany Paper 3",/Local/Exam_Papers/2002/BO/BO40713.pdf
"BO4071","2002","Botany Paper 4",/Local/Exam_Papers/2002/BO/BO40714.pdf
"BO4071","2002","Botany Paper 5",/Local/Exam_Papers/2002/BO/BO40715.pdf
"BO4071","2002","Botany Practical 1",/Local/Exam_Papers/2002/BO/BO40716.pdf
"BO4071","2001","Botany Paper 1",/Local/Exam_Papers/2001/BO/BO40711.pdf
"BO4071","2001","Botany Paper 2",/Local/Exam_Papers/2001/BO/BO40712.pdf
"BO4071","2001","Botany Paper 3",/Local/Exam_Papers/2001/BO/BO40713.pdf
"BO4071","2001","Botany Paper 4",/Local/Exam_Papers/2001/BO/BO40714.pdf
"BO4071","2001","Botany Paper 5",/Local/Exam_Papers/2001/BO/BO40715.pdf
"BO4071","2001","Botany Practical 1",/Local/Exam_Papers/2001/BO/BO40716.pdf
"BO4071","2000"," Botany, Paper 1 ",/Local/Exam_Papers/2000/BO/BO40711.pdf
"BO4071","2000"," Botany, Paper 2 ",/Local/Exam_Papers/2000/BO/BO40712.pdf
"BO4071","2000"," Botany, Paper 3 ",/Local/Exam_Papers/2000/BO/BO40713.pdf
"BO4071","2000"," Botany, Paper 4 ",/Local/Exam_Papers/2000/BO/BO40714.pdf
"BO4071","2000"," Botany, Paper 5 ",/Local/Exam_Papers/2000/BO/BO40715.pdf
"BO4071","1999"," Botany, Paper 1 ",/Local/Exam_Papers/1999/BO/BO40711.pdf
"BO4071","1999"," Botany, Paper 2 ",/Local/Exam_Papers/1999/BO/BO40712.pdf
"BO4071","1999"," Botany, Paper 3 ",/Local/Exam_Papers/1999/BO/BO40713.pdf
"BO4071","1999"," Botany, Paper 4 ",/Local/Exam_Papers/1999/BO/BO40714.pdf
"BO4100","2009","Botany Paper 1",/Local/Exam_Papers/2009/XB/XBO41001.pdf
"BO4100","2009","Botany Paper 2",/Local/Exam_Papers/2009/XB/XBO41002.pdf
"BO4100","2009","Botany Paper 3",/Local/Exam_Papers/2009/XB/XBO41003.pdf
"BO4100","2009","Botany Paper 4 (Essay)",/Local/Exam_Papers/2009/XB/XBO41004.pdf
"BO4100","2009","Botany Paper 5 (Problem)",/Local/Exam_Papers/2009/XB/XBO41005.pdf
"BO4100","2008","Botany Paper 1",/Local/Exam_Papers/2008/XB/XBO41001.pdf
"BO4100","2008","Botany Paper 2",/Local/Exam_Papers/2008/XB/XBO41002.pdf
"BO4100","2008","Botany Paper 3",/Local/Exam_Papers/2008/XB/XBO41003.pdf
"BO4100","2008","Botany Paper 4 (Essay)",/Local/Exam_Papers/2008/XB/XBO41004.pdf
"BO4100","2008","Botany Paper 5 (Problem)",/Local/Exam_Papers/2008/XB/XBO41005.pdf
"BO4101","2012","Environmental Physiology",/Local/Exam_Papers/2012/XB/XBO41011.pdf
"BO4101","2011","Environmental Physiology",/Local/Exam_Papers/2011/XB/XBO41011.pdf
"BO4101","2010","Environmental Physiology",/Local/Exam_Papers/2010/XB/XBO41011.pdf
"BO4102","2012","Plant Community Ecology",/Local/Exam_Papers/2012/XB/XBO41021.pdf
"BO4102","2011","Plant Community Ecology",/Local/Exam_Papers/2011/XB/XBO41021.pdf
"BO4102","2010","Plant Community Ecology",/Local/Exam_Papers/2010/XB/XBO41021.pdf
"BO4103","2012","Plant Conservation and Biodiversity",/Local/Exam_Papers/2012/XB/XBO41031.pdf
"BO4103","2011","Plant Conservation and Biodiversity",/Local/Exam_Papers/2011/XB/XBO41031.pdf
"BO4103","2010","Plant Conservation and Biodiversity",/Local/Exam_Papers/2010/XB/XBO41031.pdf
"BO4105","2012","Global Environmental Change",/Local/Exam_Papers/2012/XB/XBO41051.pdf
"BO4105","2011","Global Environmental Change",/Local/Exam_Papers/2011/XB/XBO41051.pdf
"BO4105","2010","Global Environmental Change",/Local/Exam_Papers/2010/XB/XBO41051.pdf
"BO4106","2012","Botany Essay Paper",/Local/Exam_Papers/2012/XB/XBO41061.pdf
"BO4106","2012","Botany Problem Paper",/Local/Exam_Papers/2012/XB/XBO41062.pdf
"BO4106","2011","Botany Essay Paper",/Local/Exam_Papers/2011/XB/XBO41061.pdf
"BO4106","2011","Botany Problem Paper",/Local/Exam_Papers/2011/XB/XBO41062.pdf
"BO4106","2010","Botany Essay Paper",/Local/Exam_Papers/2010/XB/XBO41061.pdf
"BO4106","2010","Botany Problem Paper",/Local/Exam_Papers/2010/XB/XBO41062.pdf
"BO4107","2012","Plant-Animal Interactions",/Local/Exam_Papers/2012/XB/XBO41071.pdf
"BO4107","2011","Plant Animal Interactions",/Local/Exam_Papers/2011/XB/XBO41071.pdf
"BO4107","2010","Plant Animal Interactions",/Local/Exam_Papers/2010/XB/XBO41071.pdf
"BO9001","2004","Botany Group 3",/Local/Exam_Papers/2004/BO/BO90011.pdf
"BO9001","2003","Botany Group 3",/Local/Exam_Papers/2003/BO/BO90011.pdf
"BO9001","2002","Botany Group III",/Local/Exam_Papers/2002/BO/BO90011.pdf
"BO9001","2001","Botany Group III",/Local/Exam_Papers/2001/BO/BO90011.pdf
"BO9001","2000"," Botany, Group III ",/Local/Exam_Papers/2000/BO/BO90011.pdf
"BO9001","1999"," Botany, Group III ",/Local/Exam_Papers/1999/BO/BO90011.pdf
"BT1005","2007","Enterprise Computing",/Local/Exam_Papers/2007/XB/XBT10051.pdf
"BT1005","2006","Enterprise Computing",/Local/Exam_Papers/2006/XB/XBT10051.pdf
"BT1007","2007","Management and Organisation",/Local/Exam_Papers/2007/XB/XBT10071.pdf
"BU1510","1999","Introduction to Management (1.51)",/Local/Exam_Papers/1999/BU/BU15101.pdf
"BU1510","1999","Introduction to Management (1.51)",/Local/Exam_Papers/1999/BU/BU15101.pdf
"BU1510","1999","Introduction to Management (1.51)",/Local/Exam_Papers/1999/BU/BU15101.pdf
"BU1510","1999","Introduction to Management (1.51)",/Local/Exam_Papers/1999/BU/BU15101.pdf
